   7.57057047       7.57057047      -1.48465490      -1.48465490      -6.88070345    
   7.26956654       7.26956654      -1.43655348      -1.43655348      -6.54618883    
   6.66527081       6.66527081     -0.433462620     -0.433462620      -6.08001137    
   6.70890284       6.70890284     -0.464767009     -0.464767009      -6.29041243    
   7.42421627       7.42421627      -1.06732166      -1.06732166      -6.79046774    
