   6.80874872       6.80874872      -1.32883203      -1.32883203      -6.58605385    
   6.80874872       6.80874872      -1.32883203      -1.32883203      -6.58605385    
   6.68913651       6.68913651       1.77170849       1.77170849      -6.13448048    
   6.58707142       6.58707142       1.52532244       1.52532244      -6.14545345    
   7.44705296       7.44705296       1.25965118       1.25965118      -6.81258869    
