  0.192129761       7.30617493E-02  0.192129761       7.30617493E-02
   7.16961995E-02   1.74355507E-02   7.16961995E-02   1.74355507E-02
   1.37768509E-02   7.30352849E-02   1.37768509E-02   7.30352849E-02
   5.87896854E-02   3.73465009E-02   5.87896854E-02   3.73465009E-02
   3.07015423E-02   5.23274951E-03   3.07015423E-02   5.23274951E-03
   4.85541299E-03   6.24161661E-02   4.85541299E-03   6.24161661E-02
   5.03105111E-02   4.95381542E-02   5.03105111E-02   4.95381542E-02
   4.66227159E-02   1.40063418E-02   4.66227159E-02   1.40063418E-02
   1.35732582E-02   6.15225807E-02   1.35732582E-02   6.15225807E-02
   6.11026362E-02   3.08463834E-02   6.11026362E-02   3.08463834E-02
   2.66451277E-02   1.75093021E-02   2.66451277E-02   1.75093021E-02
   9.99335106E-03   5.44607900E-02   9.99335106E-03   5.44607900E-02
   5.41564152E-02   2.96794455E-02   5.41564152E-02   2.96794455E-02
   2.31871419E-02   1.74352732E-02   2.31871419E-02   1.74352732E-02
   1.50115583E-02   4.59360853E-02   1.50115583E-02   4.59360853E-02
   4.03643101E-02   3.20701338E-02   4.03643101E-02   3.20701338E-02
   3.17296684E-02   1.60208344E-02   3.17296684E-02   1.60208344E-02
   9.92800761E-03   5.80851249E-02   9.92800761E-03   5.80851249E-02
   5.78760840E-02   6.08728826E-03   5.78760840E-02   6.08728826E-03
  -2.91188061E-03  -1.79888625E-02  -2.91188061E-03  -1.79888625E-02
   1.11362123     -0.114305802       1.11362123     -0.114305802    
   3.63012962E-02  -6.59810752E-02   3.63012962E-02  -6.59810752E-02
  0.182495654     -0.846426010      0.182495654     -0.846426010    
  0.801040590      -1.00109434      0.801040590      -1.00109434    
  0.916983426     -0.898513198      0.916983426     -0.898513198    
  0.960594416     -0.828550637      0.960594416     -0.828550637    
  0.901925623     -0.864793837      0.901925623     -0.864793837    
  0.903813660     -0.952368140      0.903813660     -0.952368140    
  0.944254160     -0.967594624      0.944254160     -0.967594624    
  0.933761716     -0.991871297      0.933761716     -0.991871297    
   1.08108747     -0.990239978       1.08108747     -0.990239978    
   1.09984899     -0.960355341       1.09984899     -0.960355341    
  0.851778924      -1.00355542      0.851778924      -1.00355542    
  0.994476914     -0.978403509      0.994476914     -0.978403509    
  0.950269938     -0.962748051      0.950269938     -0.962748051    
  0.980886221     -0.987484336      0.980886221     -0.987484336    
  0.976749063     -0.952857018      0.976749063     -0.952857018    
   1.01461339     -0.975555778       1.01461339     -0.975555778    
  0.936820149      -1.00408018      0.936820149      -1.00408018    
  0.829359412     -0.969038486      0.829359412     -0.969038486    
  -1.28325844      -1.61061144      -1.28325844      -1.61061144    
  -1.28948498      0.607704878      -1.28948498      0.607704878    
  -1.34285450      0.587735593      -1.34285450      0.587735593    
  -1.20196819      0.601911008      -1.20196819      0.601911008    
 -0.354691178      0.631201446     -0.354691178      0.631201446    
 -0.268630475      0.548248351     -0.268630475      0.548248351    
 -0.363605559      0.581073880     -0.363605559      0.581073880    
 -0.109924830      0.558775425     -0.109924830      0.558775425    
   4.96743945E-03  0.596185386       4.96743945E-03  0.596185386    
   4.12426889E-03  0.569663525       4.12426889E-03  0.569663525    
   3.45495567E-02  0.557906091       3.45495567E-02  0.557906091    
   4.35415143E-03  0.536650360       4.35415143E-03  0.536650360    
  -4.36839163E-02  0.545931637      -4.36839163E-02  0.545931637    
   2.50263531E-02  0.559344709       2.50263531E-02  0.559344709    
   7.99051821E-02  0.557820737       7.99051821E-02  0.557820737    
  0.120791487      0.557504892      0.120791487      0.557504892    
  0.220441237      0.546024680      0.220441237      0.546024680    
  0.475893915      0.561742961      0.475893915      0.561742961    
   1.34875560      0.522080660       1.34875560      0.522080660    
   1.25371826      -2.10951161       1.25371826      -2.10951161    
  0.322093606     -0.406471610      0.322093606     -0.406471610    
  0.526630402      0.279004246      0.526630402      0.279004246    
  0.479731590      -2.85295701      0.479731590      -2.85295701    
  0.498694986      0.412117332      0.498694986      0.412117332    
  0.454983532      -2.39356709      0.454983532      -2.39356709    
 -0.468728393      0.520374835     -0.468728393      0.520374835    
 -0.545736253      0.464607507     -0.545736253      0.464607507    
 -0.606791377      0.449433714     -0.606791377      0.449433714    
 -0.485431343      0.588813663     -0.485431343      0.588813663    
 -0.542716384      0.584192157     -0.542716384      0.584192157    
 -0.661456406      0.562878370     -0.661456406      0.562878370    
 -0.426891834      0.573751986     -0.426891834      0.573751986    
 -0.502462327      0.536960483     -0.502462327      0.536960483    
 -0.539301515      0.590312362     -0.539301515      0.590312362    
 -0.594112635      0.574975133     -0.594112635      0.574975133    
 -0.545091510      0.544589758     -0.545091510      0.544589758    
 -0.620072782      0.590120077     -0.620072782      0.590120077    
 -0.608663917      0.591533542     -0.608663917      0.591533542    
 -0.521764398      0.529047132     -0.521764398      0.529047132    
 -0.557290256      0.343343228     -0.557290256      0.343343228    
  0.128291115       7.70776570E-02  0.128291115       7.70776570E-02
   7.94246346E-02   3.62284593E-02   7.94246346E-02   3.62284593E-02
   3.80375087E-02   5.77940084E-02   3.80375087E-02   5.77940084E-02
   5.73607013E-02   4.23357226E-02   5.73607013E-02   4.23357226E-02
   4.30278815E-02   3.08981761E-02   4.30278815E-02   3.08981761E-02
   2.48506218E-02   3.67894657E-02   2.48506218E-02   3.67894657E-02
   4.41448130E-02   3.39532420E-02   4.41448130E-02   3.39532420E-02
   3.79475541E-02   4.92868805E-03   3.79475541E-02   4.92868805E-03
   7.19001936E-03   3.13710794E-02   7.19001936E-03   3.13710794E-02
   3.47528569E-02   2.56466735E-02   3.47528569E-02   2.56466735E-02
   3.06780934E-02   9.57305310E-05   3.06780934E-02   9.57305310E-05
   6.23782817E-03   2.90056448E-02   6.23782817E-03   2.90056448E-02
   3.69377472E-02   2.06462555E-02   3.69377472E-02   2.06462555E-02
   2.19395068E-02   3.87091772E-04   2.19395068E-02   3.87091772E-04
   5.45906078E-05   2.12000329E-02   5.45906078E-05   2.12000329E-02
   2.77005173E-02   2.01320834E-02   2.77005173E-02   2.01320834E-02
   2.17108633E-02  -7.18962587E-03   2.17108633E-02  -7.18962587E-03
  -6.43545249E-03   2.17898339E-02  -6.43545249E-03   2.17898339E-02
   2.73774341E-02   1.09942688E-03   2.73774341E-02   1.09942688E-03
 -0.124422669      -3.95655856E-02 -0.124422669      -3.95655856E-02
   3.77695990      -1.62098336       3.77695990      -1.62098336    
   1.72075748      -1.65718377       1.72075748      -1.65718377    
   1.74228907      -1.76091743       1.74228907      -1.76091743    
   1.73801076      -1.76619899       1.73801076      -1.76619899    
   1.72779262      -1.75074971       1.72779262      -1.75074971    
   1.72908258      -1.69794726       1.72908258      -1.69794726    
   1.72757316      -1.72028077       1.72757316      -1.72028077    
   1.72280025      -1.73829484       1.72280025      -1.73829484    
   1.73813546      -1.74229610       1.73813546      -1.74229610    
   1.73054695      -1.74788046       1.73054695      -1.74788046    
   1.73995674      -1.77141094       1.73995674      -1.77141094    
   1.72430408      -1.77221406       1.72430408      -1.77221406    
