  -1.15322006       1.26978207      -1.15322006       1.26978207    
  -1.09076393       1.30810285      -1.09076393       1.30810285    
 -0.950160205       1.32470131     -0.950160205       1.32470131    
 -0.858199477       1.28260326     -0.858199477       1.28260326    
 -0.941087663       1.27102923     -0.941087663       1.27102923    
 -0.854157805       1.30452192     -0.854157805       1.30452192    
 -0.960682929       1.24982214     -0.960682929       1.24982214    
  -1.03334594       1.24508429      -1.03334594       1.24508429    
 -0.233502269       1.25861967     -0.233502269       1.25861967    
 -0.152993232       1.30451679     -0.152993232       1.30451679    
 -0.807484984       1.28507316     -0.807484984       1.28507316    
 -0.771855712       1.26775551     -0.771855712       1.26775551    
 -0.841999114       1.31997550     -0.841999114       1.31997550    
 -0.695229232       1.29743969     -0.695229232       1.29743969    
 -0.903837919       1.27507210     -0.903837919       1.27507210    
 -0.935422182       1.32220888     -0.935422182       1.32220888    
 -0.784990549       1.32823086     -0.784990549       1.32823086    
 -0.917303622       1.31633091     -0.917303622       1.31633091    
 -0.101505488       1.30204022     -0.101505488       1.30204022    
 -0.257169217       1.30085862     -0.257169217       1.30085862    
  -1.15322006       1.26978207      -1.15322006       1.26978207    
  -1.09076393       1.30810285      -1.09076393       1.30810285    
 -0.950160205       1.32470131     -0.950160205       1.32470131    
 -0.858199477       1.28260326     -0.858199477       1.28260326    
 -0.941087663       1.27102923     -0.941087663       1.27102923    
 -0.854157805       1.30452192     -0.854157805       1.30452192    
 -0.960682929       1.24982214     -0.960682929       1.24982214    
  -1.03334594       1.24508429      -1.03334594       1.24508429    
 -0.233502269       1.25861967     -0.233502269       1.25861967    
 -0.152993232       1.30451679     -0.152993232       1.30451679    
 -0.807484984       1.28507316     -0.807484984       1.28507316    
 -0.771855712       1.26775551     -0.771855712       1.26775551    
 -0.841999114       1.31997550     -0.841999114       1.31997550    
 -0.695229232       1.29743969     -0.695229232       1.29743969    
 -0.903837919       1.27507210     -0.903837919       1.27507210    
 -0.935422182       1.32220888     -0.935422182       1.32220888    
 -0.784990549       1.32823086     -0.784990549       1.32823086    
 -0.917303622       1.31633091     -0.917303622       1.31633091    
 -0.101505488       1.30204022     -0.101505488       1.30204022    
 -0.257169217       1.30085862     -0.257169217       1.30085862    
 -0.984871089       1.11940908     -0.984871089       1.11940908    
 -0.961614311       1.09972823     -0.961614311       1.09972823    
  -1.03450179       1.10881472      -1.03450179       1.10881472    
 -0.927129328       1.09603858     -0.927129328       1.09603858    
  -1.10091448       1.16195929      -1.10091448       1.16195929    
 -0.792772889       1.11136639     -0.792772889       1.11136639    
 -0.828777730       1.11641347     -0.828777730       1.11641347    
  -1.03696334       1.11173058      -1.03696334       1.11173058    
 -0.822822988       1.12436914     -0.822822988       1.12436914    
 -0.982402444       1.10713673     -0.982402444       1.10713673    
 -0.884405136       1.13363922     -0.884405136       1.13363922    
 -0.987677038       1.07969236     -0.987677038       1.07969236    
  -1.00027108       1.11415815      -1.00027108       1.11415815    
 -0.924024701       1.05436981     -0.924024701       1.05436981    
  -1.05149758       1.18228960      -1.05149758       1.18228960    
 -0.928937733       1.12760222     -0.928937733       1.12760222    
 -0.928769886       1.00432515     -0.928769886       1.00432515    
 -0.915022790       1.10314691     -0.915022790       1.10314691    
 -0.990274012       1.10096753     -0.990274012       1.10096753    
 -0.823318481       1.11236370     -0.823318481       1.11236370    
  -1.13326275      0.942828774      -1.13326275      0.942828774    
  -1.08227718      0.968995094      -1.08227718      0.968995094    
  -1.07219386      0.985605180      -1.07219386      0.985605180    
  -1.06228328       1.01209724      -1.06228328       1.01209724    
  -1.07558095      0.948728204      -1.07558095      0.948728204    
  -1.14774978      0.973842680      -1.14774978      0.973842680    
  -1.14774704      0.886399508      -1.14774704      0.886399508    
  -1.15610218      0.961555243      -1.15610218      0.961555243    
  -1.12111282      0.909827530      -1.12111282      0.909827530    
  -1.06806934      0.994350314      -1.06806934      0.994350314    
  -1.11482143      0.965673506      -1.11482143      0.965673506    
  -1.06494737      0.969384670      -1.06494737      0.969384670    
  -1.01411736      0.786598027      -1.01411736      0.786598027    
  -1.08978558      0.970236361      -1.08978558      0.970236361    
  -1.07219529       1.06088209      -1.07219529       1.06088209    
  -1.10898662      0.874009371      -1.10898662      0.874009371    
  -1.08255029      0.855140626      -1.08255029      0.855140626    
  -1.08978033      0.976945221      -1.08978033      0.976945221    
  -1.11005807      0.997231781      -1.11005807      0.997231781    
  -1.11929905      0.942179203      -1.11929905      0.942179203    
  -1.31308973       1.23466647      -1.31308973       1.23466647    
  -1.01148021       1.26856065      -1.01148021       1.26856065    
  -1.07336664       1.25038433      -1.07336664       1.25038433    
  -1.31833363       1.27063513      -1.31833363       1.27063513    
  -1.28552866       1.22941387      -1.28552866       1.22941387    
 -0.919761419       1.26046765     -0.919761419       1.26046765    
  -1.01722968       1.27260816      -1.01722968       1.27260816    
  -1.30918765       1.23066342      -1.30918765       1.23066342    
  -1.33006501       1.24715233      -1.33006501       1.24715233    
  -1.02166474       1.23924744      -1.02166474       1.23924744    
 -0.995499671       1.25484407     -0.995499671       1.25484407    
  -1.27258706       1.25441349      -1.27258706       1.25441349    
  -1.32169294       1.23037672      -1.32169294       1.23037672    
 -0.969954312       1.24698162     -0.969954312       1.24698162    
  -1.00974202       1.25562906      -1.00974202       1.25562906    
  -1.28395987       1.25987220      -1.28395987       1.25987220    
  -1.27504647       1.22549868      -1.27504647       1.22549868    
  -1.03062356       1.25836754      -1.03062356       1.25836754    
  -1.11112738       1.22574925      -1.11112738       1.22574925    
  -1.28972685       1.27082157      -1.28972685       1.27082157    
